customerID,MonthlyCharges,tenure,Contract,InternetService,PaymentMethod,numTechTickets,numAdminTickets,Churn,ChurnProbability,RiskTier,TopRiskDriver1,NextBestAction
0872-JCPIB,65.75,17,Month-to-month,DSL,Bank transfer (automatic),0,0,No,0.3463841678824684,Low,N/A,N/A
3055-MJDSB,24.6,9,Month-to-month,DSL,Mailed check,0,0,No,0.6197243202090661,High,Tenure,Contract Upgrade Incentive
9091-WTUUY,69.25,64,Two year,DSL,Mailed check,0,0,No,0.0010507306031805731,Low,N/A,N/A
7115-IRDHS,24.65,72,Two year,No,Bank transfer (automatic),0,0,No,0.0014334158565835631,Low,N/A,N/A
8496-DMZUK,90.4,30,One year,Fiber optic,Bank transfer (automatic),2,0,No,0.738810288569067,Critical,Numtechtickets,VIP Loyalty Check-in
2040-VZIKE,100.85,49,Month-to-month,Fiber optic,Mailed check,0,3,No,0.08323553489272639,Low,N/A,N/A
9068-VPWQQ,75.35,61,Two year,DSL,Credit card (automatic),0,0,No,0.0012553431007465833,Low,N/A,N/A
0178-SZBHO,87.2,47,Month-to-month,Fiber optic,Electronic check,0,0,No,0.1647592201243977,Low,N/A,N/A
0384-RVBPI,64.4,20,Month-to-month,DSL,Credit card (automatic),0,1,No,0.28499992249218087,Low,N/A,N/A
1299-AURJA,24.7,70,Two year,No,Bank transfer (automatic),0,2,No,0.001423838345580365,Low,N/A,N/A
4525-VZCZG,105.85,54,One year,Fiber optic,Electronic check,0,0,No,0.018772868708111453,Low,N/A,N/A
1543-LLLFT,98.3,61,One year,Fiber optic,Mailed check,0,0,No,0.011643961141193756,Low,N/A,N/A
2788-CJQAQ,19.45,13,One year,No,Mailed check,0,0,No,0.12109377599598617,Low,N/A,N/A
0319-QZTCO,58.7,3,Month-to-month,DSL,Credit card (automatic),0,0,No,0.5683515485532931,High,Tenure,Contract Upgrade Incentive
2120-SMPEX,20.15,25,Month-to-month,No,Mailed check,0,0,No,0.16015580154728823,Low,N/A,N/A
0096-FCPUF,64.5,30,Month-to-month,DSL,Mailed check,0,1,No,0.16468428009620684,Low,N/A,N/A
0668-OGMHD,28.5,21,Month-to-month,DSL,Electronic check,0,0,No,0.5533535970539769,High,Tenure,Contract Upgrade Incentive
6507-ZJSUR,90.45,23,Month-to-month,Fiber optic,Electronic check,0,0,No,0.6207241640440597,High,Internetservice Fiber Optic,Contract Upgrade Incentive
9408-HRXRK,105.15,45,Month-to-month,Fiber optic,Electronic check,0,1,No,0.12982337332040256,Low,N/A,N/A
5593-SUAOO,83.15,24,One year,Fiber optic,Bank transfer (automatic),0,0,No,0.2563704611827164,Low,N/A,N/A
6766-HFKLA,103.2,56,Two year,Fiber optic,Bank transfer (automatic),0,0,No,0.004439836033863198,Low,N/A,N/A
7617-EYGLW,19.45,1,Month-to-month,No,Electronic check,0,1,No,0.5413405879936893,High,Tenure,Contract Upgrade Incentive
9220-ZNKJI,88.8,55,Two year,Fiber optic,Credit card (automatic),0,0,No,0.008888109959274,Low,N/A,N/A
2226-ICFDO,85.9,72,Two year,DSL,Credit card (automatic),4,0,No,0.06982406839674213,Low,N/A,N/A
0723-VSOBE,34.2,45,One year,DSL,Electronic check,0,0,No,0.110279055792576,Low,N/A,N/A
5529-GIBVH,20.15,47,Two year,No,Mailed check,0,0,No,0.006269294933293298,Low,N/A,N/A
9992-UJOEL,50.3,2,Month-to-month,DSL,Mailed check,0,0,No,0.6273670817751594,High,Tenure,Contract Upgrade Incentive
4741-WWJQZ,80.15,2,Month-to-month,Fiber optic,Electronic check,0,0,No,0.8770320553619595,Critical,Internetservice Fiber Optic,Contract Upgrade Incentive
6625-UTXEW,51.25,12,Month-to-month,DSL,Electronic check,0,0,No,0.5884564948826024,High,Tenure,Contract Upgrade Incentive
6244-BESBM,95.2,69,Two year,Fiber optic,Credit card (automatic),5,5,No,0.5103866796771782,High,Numtechtickets,Proactive Tech Support Outreach
1004-NOZNR,94.8,56,One year,Fiber optic,Credit card (automatic),0,0,No,0.02351888652894504,Low,N/A,N/A
1251-STYSZ,80.25,4,Month-to-month,Fiber optic,Electronic check,0,0,No,0.9090854795170169,Critical,Internetservice Fiber Optic,Contract Upgrade Incentive
2612-PHGOX,76.1,64,Two year,DSL,Bank transfer (automatic),0,0,No,0.0011093596662798933,Low,N/A,N/A
8480-PPONV,115.55,62,Two year,Fiber optic,Bank transfer (automatic),0,0,No,0.0013882881076003055,Low,N/A,N/A
8780-IHCRN,24.65,63,Two year,No,Credit card (automatic),0,0,No,0.0017780283229145895,Low,N/A,N/A
4598-ZADCK,53.6,53,One year,DSL,Electronic check,0,0,No,0.027358363106050207,Low,N/A,N/A
1257-SXUXQ,19.45,5,Month-to-month,No,Mailed check,0,0,No,0.3248646452441484,Low,N/A,N/A
9681-KYGYB,88.2,49,Month-to-month,Fiber optic,Electronic check,0,0,No,0.1952418548078749,Low,N/A,N/A
7182-OVLBJ,101.15,62,Two year,Fiber optic,Bank transfer (automatic),0,0,No,0.002676338683376506,Low,N/A,N/A
5095-ETBRJ,56.8,55,Two year,DSL,Mailed check,0,4,No,0.00379815940970089,Low,N/A,N/A
7005-CYUIL,99.4,71,Two year,Fiber optic,Electronic check,0,0,No,0.0024919050779409636,Low,N/A,N/A
4821-WQOYN,20.1,72,Two year,No,Credit card (automatic),0,0,No,0.001450804269004958,Low,N/A,N/A
4730-AWNAU,60.7,36,One year,DSL,Credit card (automatic),0,0,No,0.034077995207187385,Low,N/A,N/A
3452-FLHYD,20.95,25,One year,No,Bank transfer (automatic),0,5,No,0.06885608256431437,Low,N/A,N/A
2388-LAESQ,114.85,72,Two year,Fiber optic,Bank transfer (automatic),0,0,No,0.0009316168585122084,Low,N/A,N/A
9531-NSBMR,19.25,36,One year,No,Bank transfer (automatic),2,0,No,0.4037977211602668,High,Numtechtickets,VIP Loyalty Check-in
6260-ONULR,62.8,1,Month-to-month,DSL,Mailed check,0,2,No,0.6019309316715183,High,Tenure,Contract Upgrade Incentive
4389-UEFCZ,105.5,72,Two year,Fiber optic,Electronic check,0,0,No,0.001913177515364124,Low,N/A,N/A
8711-LOBKY,19.85,59,Two year,No,Mailed check,1,0,No,0.009197838459798461,Low,N/A,N/A
8985-OOPOS,74.1,1,One year,DSL,Credit card (automatic),0,0,No,0.30970464419369487,Low,N/A,N/A
8800-ZKRFW,107.5,30,Month-to-month,Fiber optic,Electronic check,0,4,No,0.28594091915213016,Low,N/A,N/A
2616-FLVQC,19.55,64,Two year,No,Mailed check,0,3,No,0.0023591448292962767,Low,N/A,N/A
9968-FFVVH,68.8,63,One year,DSL,Bank transfer (automatic),0,0,No,0.005971352232457045,Low,N/A,N/A
3108-PCCGG,84.45,72,Two year,DSL,Credit card (automatic),0,0,No,0.000671291884517637,Low,N/A,N/A
8390-FESFV,84.5,62,Two year,DSL,Bank transfer (automatic),0,1,No,0.0011275575258852186,Low,N/A,N/A
3022-BEXHZ,111.2,67,Two year,Fiber optic,Bank transfer (automatic),0,0,No,0.0010204584829373966,Low,N/A,N/A
6248-TKCQV,80.6,70,Two year,DSL,Bank transfer (automatic),0,0,No,0.0005976179039854055,Low,N/A,N/A
6729-GDNGC,80.7,20,Month-to-month,Fiber optic,Bank transfer (automatic),0,2,No,0.6749042726734557,High,Internetservice Fiber Optic,Contract Upgrade Incentive
6198-ZFIOJ,75.6,5,Month-to-month,Fiber optic,Electronic check,0,0,No,0.8879181497312268,Critical,Internetservice Fiber Optic,Contract Upgrade Incentive
5989-OMNJE,57.6,24,One year,DSL,Electronic check,0,1,No,0.1519291201166955,Low,N/A,N/A
1291-CUOCY,110.6,72,Two year,Fiber optic,Credit card (automatic),0,0,No,0.0007647681830891728,Low,N/A,N/A
9795-SHUHB,58.2,66,Two year,DSL,Credit card (automatic),6,0,No,0.8117972054249336,Critical,Numtechtickets,Proactive Tech Support Outreach
3230-IUALN,81.0,45,Two year,DSL,Mailed check,0,0,No,0.003365320632967861,Low,N/A,N/A
0042-RLHYP,19.7,69,Two year,No,Bank transfer (automatic),0,0,No,0.0017556459521074807,Low,N/A,N/A
4945-RVMTE,59.55,28,Month-to-month,DSL,Bank transfer (automatic),0,0,No,0.23673128819258565,Low,N/A,N/A
1866-NXPSP,75.55,36,One year,DSL,Mailed check,0,0,No,0.031142323773249093,Low,N/A,N/A
3941-XTSKM,45.1,42,One year,DSL,Credit card (automatic),0,0,No,0.04037058546797788,Low,N/A,N/A
1661-CZBAU,70.95,48,One year,DSL,Bank transfer (automatic),0,0,No,0.01403096178815816,Low,N/A,N/A
5158-RIVOP,20.9,11,Two year,No,Credit card (automatic),0,0,No,0.039355741231216435,Low,N/A,N/A
9788-YTFGE,19.95,7,Month-to-month,No,Mailed check,0,0,No,0.34361336265982184,Low,N/A,N/A
9277-JOOMO,24.6,3,Month-to-month,No,Mailed check,0,0,No,0.40160788423142546,High,Tenure,Contract Upgrade Incentive
1907-YLNYW,66.7,8,Month-to-month,DSL,Electronic check,0,0,No,0.5797650283805591,High,Tenure,Contract Upgrade Incentive
8947-YRTDV,94.8,32,One year,Fiber optic,Mailed check,0,0,No,0.10152409963136964,Low,N/A,N/A
3161-ONRWK,65.85,60,One year,DSL,Bank transfer (automatic),0,0,No,0.006194605121224511,Low,N/A,N/A
0114-RSRRW,19.95,10,Month-to-month,No,Bank transfer (automatic),0,0,No,0.3419810776505169,Low,N/A,N/A
4565-NLZBV,24.65,71,Two year,No,Bank transfer (automatic),0,0,No,0.0015652065540492218,Low,N/A,N/A
6682-VCIXC,51.25,43,One year,DSL,Bank transfer (automatic),0,1,No,0.033016972625673026,Low,N/A,N/A
6475-VHUIZ,54.25,23,Month-to-month,DSL,Electronic check,0,0,No,0.3496164013317614,Low,N/A,N/A
3910-MRQOY,19.4,72,Two year,No,Bank transfer (automatic),1,0,No,0.006377754569007804,Low,N/A,N/A
0661-WCQNQ,56.25,22,One year,DSL,Credit card (automatic),0,4,No,0.10510183743080737,Low,N/A,N/A
7537-RBWEA,25.15,1,Month-to-month,DSL,Mailed check,0,5,No,0.7351333669251036,Critical,Tenure,Contract Upgrade Incentive
4656-CAURT,23.95,69,Two year,No,Bank transfer (automatic),0,0,No,0.0016772628077913816,Low,N/A,N/A
0121-SNYRK,35.4,50,One year,DSL,Mailed check,0,0,No,0.03296575989815588,Low,N/A,N/A
3733-LSYCE,75.35,15,Month-to-month,Fiber optic,Bank transfer (automatic),0,0,No,0.7187054812935229,Critical,Internetservice Fiber Optic,Contract Upgrade Incentive
6265-FRMTQ,20.4,31,Two year,No,Bank transfer (automatic),0,0,No,0.01593890350232675,Low,N/A,N/A
1371-DWPAZ,56.05,0,Two year,DSL,Credit card (automatic),0,0,No,0.1245116086165953,Low,N/A,N/A
2017-CCBLH,20.0,8,Two year,No,Mailed check,0,5,No,0.05410066369999443,Low,N/A,N/A
7690-KPNCU,73.05,64,One year,DSL,Credit card (automatic),0,0,No,0.004158591916509836,Low,N/A,N/A
0536-BGFMZ,20.5,28,Month-to-month,No,Mailed check,0,1,No,0.14427088947473807,Low,N/A,N/A
2293-IJWPS,100.75,57,One year,Fiber optic,Credit card (automatic),0,2,No,0.01605791871807454,Low,N/A,N/A
5469-NUJUR,19.95,19,Two year,No,Mailed check,0,0,No,0.027412941707141102,Low,N/A,N/A
2625-TRCZQ,49.65,51,Month-to-month,DSL,Electronic check,0,0,No,0.10316251411394711,Low,N/A,N/A
4102-HLENU,65.65,67,Two year,DSL,Mailed check,0,0,No,0.0015496506310218804,Low,N/A,N/A
7266-GSSJX,20.45,11,Month-to-month,No,Electronic check,0,0,No,0.34957919035381363,Low,N/A,N/A
7722-VJRQD,60.95,72,Two year,DSL,Bank transfer (automatic),0,1,No,0.0008619483149649176,Low,N/A,N/A
7073-QETQY,20.35,66,One year,No,Electronic check,0,0,No,0.009201581633937465,Low,N/A,N/A
5624-RYAMH,19.5,9,Month-to-month,No,Electronic check,0,0,No,0.45425916658338833,High,Tenure,Contract Upgrade Incentive
0196-JTUQI,75.2,9,Month-to-month,Fiber optic,Credit card (automatic),0,0,No,0.7999921671302925,Critical,Internetservice Fiber Optic,Contract Upgrade Incentive
7130-YXBRO,111.45,48,Month-to-month,Fiber optic,Bank transfer (automatic),0,3,No,0.06767117204104096,Low,N/A,N/A
9272-LSVYH,70.15,10,Month-to-month,Fiber optic,Mailed check,0,0,No,0.77258015111181,Critical,Internetservice Fiber Optic,Contract Upgrade Incentive
3084-DOWLE,92.0,72,Two year,DSL,Bank transfer (automatic),0,0,No,0.00038888664862880184,Low,N/A,N/A
1084-MNSMJ,85.5,51,Two year,DSL,Credit card (automatic),0,0,No,0.0018683449112916514,Low,N/A,N/A
4238-HFHSN,82.15,61,Month-to-month,Fiber optic,Electronic check,0,0,No,0.10281808910821394,Low,N/A,N/A
6250-CGGUN,84.4,54,One year,Fiber optic,Electronic check,0,5,No,0.043877749427548345,Low,N/A,N/A
5478-JJVZK,60.9,33,Month-to-month,DSL,Mailed check,0,0,No,0.15769795274141582,Low,N/A,N/A
7596-IIWYC,20.25,27,Two year,No,Bank transfer (automatic),0,0,No,0.021721521710250904,Low,N/A,N/A
9793-WECQC,95.3,23,Month-to-month,Fiber optic,Mailed check,0,0,No,0.4444033511823666,High,Internetservice Fiber Optic,Contract Upgrade Incentive
4291-HPAXL,19.85,1,Month-to-month,No,Mailed check,0,0,No,0.3865638176598367,Low,N/A,N/A
8999-YPYBV,84.35,45,Two year,DSL,Mailed check,0,0,No,0.0026352465700602914,Low,N/A,N/A
1839-FBNFR,19.85,39,Two year,No,Bank transfer (automatic),0,0,No,0.009002843978430411,Low,N/A,N/A
3071-MVJCD,82.3,72,Two year,DSL,Bank transfer (automatic),0,0,No,0.00042923817951855776,Low,N/A,N/A
1697-BCSHV,66.8,58,Month-to-month,DSL,Bank transfer (automatic),0,0,No,0.024072561475545855,Low,N/A,N/A
0562-KBDVM,44.6,70,Two year,DSL,Bank transfer (automatic),0,0,No,0.0026003133339574957,Low,N/A,N/A
1131-SUEKT,98.45,61,One year,Fiber optic,Bank transfer (automatic),0,0,No,0.008856898921047188,Low,N/A,N/A
3717-OEAUQ,70.7,2,Month-to-month,Fiber optic,Mailed check,0,0,No,0.8587535671906622,Critical,Internetservice Fiber Optic,Contract Upgrade Incentive
4538-WNTMJ,24.95,46,One year,No,Mailed check,0,3,No,0.016699254699147844,Low,N/A,N/A
9432-RUVSL,102.5,48,Two year,Fiber optic,Credit card (automatic),0,0,No,0.00864659724583684,Low,N/A,N/A
8060-HIWJJ,86.55,64,Two year,DSL,Credit card (automatic),0,0,No,0.0007370971081213613,Low,N/A,N/A
7684-XSZIY,24.3,72,Two year,No,Bank transfer (automatic),5,0,No,0.46711900842634624,High,Numtechtickets,Proactive Tech Support Outreach
9089-UOWJG,58.35,12,Month-to-month,DSL,Credit card (automatic),0,0,No,0.41405444413205605,High,Tenure,Contract Upgrade Incentive
8039-ACLPL,68.75,72,Two year,DSL,Credit card (automatic),0,0,No,0.0008788523227139271,Low,N/A,N/A
9885-AIBVB,85.8,29,Month-to-month,Fiber optic,Electronic check,0,0,No,0.4855037272968453,High,Internetservice Fiber Optic,Contract Upgrade Incentive
1934-MKPXS,20.1,33,One year,No,Credit card (automatic),0,0,No,0.03774887112728131,Low,N/A,N/A
2592-YKDIF,20.35,1,Month-to-month,No,Mailed check,0,0,No,0.4444961832995811,High,Tenure,Contract Upgrade Incentive
2272-JKMSI,110.8,62,One year,Fiber optic,Electronic check,0,0,No,0.008941824045639915,Low,N/A,N/A
8714-CTZJW,82.85,4,Month-to-month,Fiber optic,Credit card (automatic),0,0,No,0.836413858279168,Critical,Internetservice Fiber Optic,Contract Upgrade Incentive
3569-EDBPQ,84.35,24,Month-to-month,Fiber optic,Electronic check,0,0,No,0.579576071614695,High,Internetservice Fiber Optic,Contract Upgrade Incentive
3131-NWVFJ,19.55,14,One year,No,Mailed check,0,0,No,0.10392333372525422,Low,N/A,N/A
7521-YXVZY,19.95,3,Month-to-month,No,Mailed check,0,0,No,0.3604383321518376,Low,N/A,N/A
2373-NTKOD,66.25,8,Month-to-month,DSL,Electronic check,0,0,No,0.5838090538647138,High,Tenure,Contract Upgrade Incentive
1970-KKFWL,23.3,35,Two year,No,Bank transfer (automatic),0,0,No,0.013076245163100334,Low,N/A,N/A
9337-SRRNI,25.3,66,Two year,No,Credit card (automatic),0,0,No,0.0015617013088878367,Low,N/A,N/A
0895-UADGO,44.55,8,Two year,DSL,Mailed check,0,2,No,0.08382752483956135,Low,N/A,N/A
5678-VFNEQ,104.1,71,One year,Fiber optic,Credit card (automatic),0,2,No,0.004912915169964572,Low,N/A,N/A
5977-CKHON,92.55,43,Month-to-month,Fiber optic,Bank transfer (automatic),2,0,No,0.7050144703454657,Critical,Numtechtickets,Contract Upgrade Incentive
2692-BUCFV,101.45,29,Month-to-month,Fiber optic,Bank transfer (automatic),0,0,No,0.37373106712629,Low,N/A,N/A
1830-GGFNM,94.55,65,Two year,Fiber optic,Credit card (automatic),0,0,No,0.0021186061375761144,Low,N/A,N/A
5302-BDJNT,95.5,35,Month-to-month,Fiber optic,Electronic check,0,0,No,0.2801887297939517,Low,N/A,N/A
5223-UZAVK,100.3,64,One year,Fiber optic,Credit card (automatic),0,0,No,0.009095935485508121,Low,N/A,N/A
4859-ZSRDZ,55.5,58,Two year,DSL,Credit card (automatic),0,4,No,0.002976196230012542,Low,N/A,N/A
5651-WYIPH,49.85,18,Month-to-month,DSL,Credit card (automatic),0,5,No,0.4634892158641995,High,Tenure,Contract Upgrade Incentive
9350-VLHMB,89.55,67,Month-to-month,Fiber optic,Bank transfer (automatic),0,0,No,0.022802976742065294,Low,N/A,N/A
3498-LZGQZ,19.15,63,Two year,No,Mailed check,0,0,No,0.0020639918231597607,Low,N/A,N/A
8785-CJSHH,99.8,60,Month-to-month,Fiber optic,Electronic check,0,0,No,0.05603652835283674,Low,N/A,N/A
3870-SPZSI,113.05,70,Two year,Fiber optic,Credit card (automatic),0,0,No,0.0007954897914318548,Low,N/A,N/A
7560-QRBXH,19.95,48,One year,No,Mailed check,0,0,No,0.018448827905619334,Low,N/A,N/A
7077-XJMET,74.15,12,Month-to-month,DSL,Electronic check,0,0,No,0.4292098035483593,High,Tenure,Contract Upgrade Incentive
8752-GHJFU,92.0,71,One year,Fiber optic,Electronic check,0,0,No,0.010509612399254764,Low,N/A,N/A
6896-SRVYQ,73.85,44,Month-to-month,Fiber optic,Electronic check,0,0,No,0.3579450403306275,Low,N/A,N/A
4652-ODEVH,24.45,45,Two year,No,Mailed check,0,0,No,0.00476164832948448,Low,N/A,N/A
6510-UPNKS,24.8,23,One year,No,Credit card (automatic),0,0,No,0.07539182218973929,Low,N/A,N/A
6718-BDGHG,64.85,43,One year,DSL,Bank transfer (automatic),0,0,No,0.02522753715803096,Low,N/A,N/A
9046-DQMTP,20.75,35,Month-to-month,No,Bank transfer (automatic),0,0,No,0.10863295389672992,Low,N/A,N/A
6439-LAJXL,68.95,9,Month-to-month,DSL,Mailed check,0,0,No,0.37938035258421465,Low,N/A,N/A
9052-VKDUW,109.4,65,Month-to-month,Fiber optic,Credit card (automatic),0,0,No,0.021751166781863073,Low,N/A,N/A
1666-JZPZT,49.0,27,Month-to-month,DSL,Mailed check,0,0,No,0.25427665680125805,Low,N/A,N/A
5777-KJIRB,50.25,40,One year,DSL,Mailed check,0,0,No,0.05310723566835227,Low,N/A,N/A
7677-SJJJK,19.9,8,One year,No,Credit card (automatic),0,0,No,0.1346073423785736,Low,N/A,N/A
2480-EJWYP,97.8,58,One year,Fiber optic,Bank transfer (automatic),0,3,No,0.02466406968064076,Low,N/A,N/A
3253-HKOKL,100.3,52,One year,Fiber optic,Electronic check,4,2,No,0.8720624900783719,Critical,Numtechtickets,Proactive Tech Support Outreach
7055-HNEOJ,55.8,3,Month-to-month,DSL,Mailed check,0,0,No,0.5298468637377892,High,Tenure,Contract Upgrade Incentive
5514-YQENT,111.15,41,Two year,Fiber optic,Electronic check,0,2,No,0.01458715560590273,Low,N/A,N/A
3211-AAPKX,98.55,20,Month-to-month,Fiber optic,Mailed check,0,0,No,0.43325080322540777,High,Internetservice Fiber Optic,Contract Upgrade Incentive
8445-DNBAE,50.05,1,Month-to-month,DSL,Electronic check,0,0,No,0.71244088358893,Critical,Tenure,Contract Upgrade Incentive
2958-NHPPS,20.85,23,Month-to-month,No,Electronic check,0,0,No,0.25406361886925083,Low,N/A,N/A
6806-YDEUL,19.5,6,Month-to-month,No,Bank transfer (automatic),0,0,No,0.46128579210084886,High,Tenure,Contract Upgrade Incentive
1735-XMJVH,19.35,8,Month-to-month,No,Mailed check,0,0,No,0.28933658757691433,Low,N/A,N/A
6890-PFRQX,69.5,18,Month-to-month,DSL,Mailed check,1,0,No,0.6084119981867692,High,Numtechtickets,Contract Upgrade Incentive
0222-CNVPT,48.8,52,Month-to-month,DSL,Credit card (automatic),0,0,No,0.0800522910609586,Low,N/A,N/A
5899-OUVKV,94.5,31,Month-to-month,Fiber optic,Electronic check,0,1,No,0.4037761198986246,High,Internetservice Fiber Optic,Contract Upgrade Incentive
8681-ICONS,20.65,29,Month-to-month,No,Mailed check,0,5,No,0.10843664904712699,Low,N/A,N/A
1621-YNCJH,106.05,36,Two year,Fiber optic,Credit card (automatic),2,5,No,0.2188022841785052,Low,N/A,N/A
6362-QHAFM,108.3,42,One year,Fiber optic,Electronic check,0,2,No,0.051977181733372194,Low,N/A,N/A
3070-BDOQC,99.65,60,Two year,Fiber optic,Electronic check,0,0,No,0.006621628839264963,Low,N/A,N/A
6234-PFPXL,95.9,22,Month-to-month,Fiber optic,Credit card (automatic),0,0,No,0.40088739005655116,High,Internetservice Fiber Optic,Contract Upgrade Incentive
9824-QCJPK,20.0,36,One year,No,Mailed check,0,0,No,0.035522910116349206,Low,N/A,N/A
4283-IVYCI,64.95,9,Month-to-month,DSL,Mailed check,0,0,No,0.40947388046036365,High,Tenure,Contract Upgrade Incentive
1866-OBPNR,74.6,1,Month-to-month,Fiber optic,Credit card (automatic),0,0,No,0.8408679256301466,Critical,Internetservice Fiber Optic,Contract Upgrade Incentive
8205-MQUGY,49.2,12,Month-to-month,DSL,Electronic check,0,0,No,0.5380671259647883,High,Tenure,Contract Upgrade Incentive
8970-ANWXO,73.75,23,One year,DSL,Mailed check,0,1,No,0.07755005470821284,Low,N/A,N/A
9480-BQJEI,92.3,62,One year,Fiber optic,Bank transfer (automatic),0,0,No,0.01568280574697114,Low,N/A,N/A
6979-TNDEU,19.2,8,Month-to-month,No,Mailed check,0,1,No,0.35559820122336616,Low,N/A,N/A
9777-WJJPR,88.65,31,Month-to-month,Fiber optic,Credit card (automatic),0,0,No,0.3338993205061224,Low,N/A,N/A
9495-SKLKD,95.95,45,Month-to-month,Fiber optic,Bank transfer (automatic),3,0,No,0.8600845116775405,Critical,Numtechtickets,Proactive Tech Support Outreach
6048-UWKAL,105.4,69,Two year,Fiber optic,Credit card (automatic),0,0,No,0.0017676573086774698,Low,N/A,N/A
5067-DGXLL,20.25,2,Month-to-month,No,Mailed check,0,0,No,0.40840343704692705,High,Tenure,Contract Upgrade Incentive
6281-FKEWS,49.05,44,One year,DSL,Electronic check,0,0,No,0.06486918548156843,Low,N/A,N/A
8898-KASCD,35.55,39,One year,DSL,Mailed check,0,0,No,0.06302157239211069,Low,N/A,N/A
9242-TKFSV,65.1,72,Two year,DSL,Credit card (automatic),0,3,No,0.0007169202655103144,Low,N/A,N/A
9290-SHCMB,96.85,13,Month-to-month,Fiber optic,Electronic check,0,0,No,0.7920400592006331,Critical,Internetservice Fiber Optic,Contract Upgrade Incentive
0743-HNPFG,69.75,51,One year,DSL,Credit card (automatic),0,0,No,0.010586767300074199,Low,N/A,N/A
2277-BKJKN,99.2,71,Two year,Fiber optic,Electronic check,0,1,No,0.003009302061582654,Low,N/A,N/A
5035-PGZXH,106.8,56,One year,Fiber optic,Electronic check,0,0,No,0.025371327481427897,Low,N/A,N/A
8695-WDYEA,51.25,1,Month-to-month,DSL,Mailed check,0,0,No,0.6389415778898573,High,Tenure,Contract Upgrade Incentive
6543-JXSOO,57.75,23,One year,DSL,Mailed check,0,0,No,0.0896914622734722,Low,N/A,N/A
8016-ZMGMO,70.85,66,One year,DSL,Bank transfer (automatic),0,0,No,0.006418562798287819,Low,N/A,N/A
8605-ITULD,19.55,1,Month-to-month,No,Mailed check,0,0,No,0.44718727706188965,High,Tenure,Contract Upgrade Incentive
6416-YJTTB,79.5,11,Month-to-month,Fiber optic,Bank transfer (automatic),0,0,No,0.7587541414396607,Critical,Internetservice Fiber Optic,Contract Upgrade Incentive
