customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,numAdminTickets,numTechTickets,Churn,Churn_Target,Tenure_Cohort,Total_Tickets,ChurnProbability,RiskTier
5709-LVOEQ,Female,No,Yes,Yes,0,Yes,No,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,No,Mailed check,80.85,0.0,0,0,No,0,New (0-12m),0,0.10601269155457489,Low
2692-AQCPF,Female,No,Yes,No,65,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),108.05,7118.9,0,0,No,0,Loyal (60m+),0,0.005621079178657002,Low
0347-UBKUZ,Female,No,No,No,15,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.9,320.45,0,0,No,0,Mid (13-36m),0,0.2690297372183697,Low
0835-DUUIQ,Female,No,No,Yes,24,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),21.05,531.55,0,0,No,0,Mid (13-36m),0,0.07128172655765583,Low
0811-GSDTP,Female,No,No,Yes,13,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,30.15,382.2,0,0,No,0,Mid (13-36m),0,0.6390193407567891,High
7567-ECMCM,Male,No,No,No,24,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),79.85,2001.0,0,0,No,0,Mid (13-36m),0,0.5123559980955119,High
6115-ZTBFQ,Female,No,Yes,No,72,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),65.5,4919.7,0,0,No,0,Loyal (60m+),0,0.00091888157362507,Low
6353-BRMMA,Female,No,Yes,Yes,54,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),104.1,5645.8,0,0,No,0,Established (37-60m),0,0.04819595292664661,Low
6231-WFGFH,Male,No,Yes,Yes,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.5,77.6,0,0,No,0,New (0-12m),0,0.33318765090092695,Low
9904-EHEVJ,Female,Yes,Yes,Yes,32,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,91.35,2896.55,0,0,No,0,Mid (13-36m),0,0.3226737532811765,Low
6169-PPETC,Male,No,Yes,Yes,35,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),20.5,759.35,5,0,No,0,Mid (13-36m),5,0.010173629758713517,Low
8584-KMVXD,Female,No,No,No,8,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,75.6,535.55,0,0,No,0,New (0-12m),0,0.8675511137156477,Critical
8467-WYNSR,Male,No,No,No,22,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Mailed check,55.1,1253.15,0,0,No,0,Mid (13-36m),0,0.24947041963554412,Low
0851-DFJKB,Female,No,No,No,15,Yes,No,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,58.95,955.15,0,0,No,0,Mid (13-36m),0,0.4632854073461147,High
5382-SOYZL,Male,No,No,No,22,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.1,2162.6,0,0,No,0,Mid (13-36m),0,0.5767048079505305,High
3261-CQXOL,Female,No,Yes,Yes,71,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),25.45,1813.35,0,0,No,0,Loyal (60m+),0,0.0012878427237313498,Low
8388-FYNPZ,Male,No,No,No,4,Yes,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,No,Electronic check,56.75,245.15,0,0,No,0,New (0-12m),0,0.681079544439228,High
4002-BQWPQ,Male,No,No,No,25,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),81.75,2028.8,0,0,No,0,Mid (13-36m),0,0.1493005935330854,Low
5651-YLPRD,Female,No,Yes,Yes,32,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,86.1,2723.75,0,0,No,0,Mid (13-36m),0,0.41153842847510824,High
2826-DXLQO,Male,Yes,Yes,No,7,No,No phone service,DSL,Yes,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),29.8,220.45,0,0,No,0,New (0-12m),0,0.6853576771779006,High
4378-BZYFP,Male,No,No,No,17,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,20.5,365.8,0,0,No,0,Mid (13-36m),0,0.09771395600081903,Low
9489-UTFKA,Male,Yes,Yes,No,8,Yes,No,DSL,Yes,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),60.9,551.95,0,0,No,0,New (0-12m),0,0.5518064379835148,High
4849-PYRLQ,Female,Yes,No,No,56,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Two year,No,Bank transfer (automatic),73.25,4054.2,1,0,No,0,Established (37-60m),1,0.0031477972698593175,Low
7764-BDPEE,Male,No,No,Yes,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.85,60.65,5,0,No,0,New (0-12m),5,0.3575095408268179,Low
3429-IFLEM,Female,No,No,No,71,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Credit card (automatic),77.35,5550.1,0,0,No,0,Loyal (60m+),0,0.0006681052820553406,Low
5002-GCQFH,Male,No,Yes,No,49,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),93.85,4733.1,2,0,No,0,Established (37-60m),2,0.09554141748235458,Low
0556-FJEGU,Male,No,No,No,58,Yes,No,DSL,No,Yes,Yes,Yes,Yes,No,Two year,No,Bank transfer (automatic),70.1,4048.95,0,0,No,0,Established (37-60m),0,0.0021930381453184825,Low
0604-THJFP,Female,No,Yes,Yes,59,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),75.95,4542.35,0,0,No,0,Established (37-60m),0,0.0013798138206963285,Low
5879-SESNB,Female,No,No,No,11,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,75.25,888.65,0,0,No,0,New (0-12m),0,0.8350732147024481,Critical
6461-PPAXN,Female,No,Yes,Yes,35,Yes,No,DSL,Yes,No,No,Yes,No,No,One year,Yes,Bank transfer (automatic),54.95,1916.0,0,0,No,0,Mid (13-36m),0,0.0493518929948666,Low
3318-ISQFQ,Female,No,No,No,20,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),19.5,413.0,0,0,No,0,Mid (13-36m),0,0.23990021637602885,Low
1106-HRLKZ,Male,No,Yes,Yes,40,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.6,808.95,0,0,No,0,Established (37-60m),0,0.007088472819029415,Low
2483-XSSMZ,Female,No,No,No,39,Yes,No,DSL,Yes,No,No,No,No,No,One year,Yes,Electronic check,47.85,1886.4,0,0,No,0,Established (37-60m),0,0.09244532221799932,Low
8165-ZJRNM,Female,No,Yes,Yes,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),23.75,1679.25,0,0,No,0,Loyal (60m+),0,0.001310597986757441,Low
2604-XVDAM,Female,No,No,No,12,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),43.8,540.95,0,0,No,0,New (0-12m),0,0.5454459577284712,High
3717-OFRTN,Male,No,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),19.75,19.75,0,0,No,0,New (0-12m),0,0.45171743495566513,High
9046-JBFWA,Male,No,No,Yes,27,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.15,537.35,0,0,No,0,Mid (13-36m),0,0.13091980525564062,Low
3280-NMUVX,Male,No,Yes,Yes,34,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),19.6,678.8,0,0,No,0,Mid (13-36m),0,0.03558454588358458,Low
1206-EHBDD,Female,No,Yes,No,56,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Two year,No,Bank transfer (automatic),80.3,4513.65,0,0,No,0,Established (37-60m),0,0.010936516719031626,Low
8361-LBRDI,Female,No,No,No,58,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),24.35,1423.85,0,0,No,0,Established (37-60m),0,0.003238858083872768,Low
4883-KCPZJ,Female,No,Yes,Yes,22,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),25.25,555.4,2,0,No,0,Mid (13-36m),2,0.019723697800783587,Low
9108-EQPNQ,Female,No,Yes,Yes,10,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),26.1,225.55,0,0,No,0,New (0-12m),0,0.03831776735602097,Low
7277-KAMWT,Male,No,No,No,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),20.0,268.45,0,0,No,0,Mid (13-36m),0,0.03960771530752535,Low
2545-LXYVJ,Male,No,Yes,No,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),20.7,1492.1,3,0,No,0,Loyal (60m+),3,0.001534547221971769,Low
3234-VKACU,Male,No,No,No,2,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,70.3,132.4,3,0,No,0,New (0-12m),3,0.6252583443968466,High
8120-JDCAM,Male,No,Yes,Yes,4,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,69.55,284.9,0,0,No,0,New (0-12m),0,0.8119580016687988,Critical
8917-FAEMR,Female,No,No,No,37,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.85,784.25,0,0,No,0,Established (37-60m),0,0.011126251658161631,Low
7047-YXDMZ,Male,No,No,No,21,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.0,417.7,0,0,No,0,Mid (13-36m),0,0.19454887764336617,Low
2858-EIMXH,Female,Yes,Yes,No,53,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Credit card (automatic),95.85,5016.25,0,0,No,0,Established (37-60m),0,0.034739724698503616,Low
6419-ZTTLE,Male,Yes,Yes,No,23,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,20.75,485.2,0,0,No,0,Mid (13-36m),0,0.12654681982840815,Low
0929-HYQEW,Male,No,No,No,3,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,50.15,160.85,0,0,No,0,New (0-12m),0,0.6110614425163557,High
6614-YOLAC,Female,No,Yes,Yes,71,No,No phone service,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,No,Mailed check,58.65,4145.25,0,0,No,0,Loyal (60m+),0,0.001042574247984772,Low
7426-RHZGU,Male,No,No,No,9,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),95.9,827.45,0,0,No,0,New (0-12m),0,0.6929450948911209,High
4065-JJAVA,Female,No,No,No,1,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,49.5,49.5,0,0,No,0,New (0-12m),0,0.7614071581548697,Critical
7649-SIJJF,Male,No,Yes,No,71,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Mailed check,80.1,5585.4,0,0,No,0,Loyal (60m+),0,0.0005182158247445835,Low
9361-YNQWJ,Female,No,No,No,64,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),24.4,1601.2,3,0,No,0,Loyal (60m+),3,0.008441716463682523,Low
3748-FVMZZ,Male,No,No,No,4,No,No phone service,DSL,No,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,40.05,162.45,3,0,No,0,New (0-12m),3,0.6913187778265906,High
9391-TTOYH,Female,No,No,No,23,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.5,470.2,0,2,No,0,Mid (13-36m),2,0.7691404876766845,Critical
1452-XRSJV,Female,No,Yes,Yes,39,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Credit card (automatic),51.05,2066.0,0,0,No,0,Established (37-60m),0,0.11882306760630078,Low
3422-WJOYD,Male,No,Yes,No,28,Yes,No,DSL,Yes,No,No,Yes,No,No,One year,No,Mailed check,54.35,1426.45,0,2,No,0,Mid (13-36m),2,0.5325595724272815,High
8242-SOQUO,Female,Yes,No,No,5,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,84.7,392.5,0,0,No,0,New (0-12m),0,0.8971050135678225,Critical
7460-ITWWP,Female,Yes,Yes,No,45,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,86.1,3861.45,0,0,No,0,Established (37-60m),0,0.26880122533528855,Low
7147-AYBAA,Male,No,No,No,37,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,70.35,2552.9,4,0,No,0,Established (37-60m),4,0.3331560158968862,Low
7868-TMWMZ,Female,Yes,Yes,No,60,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),110.0,6668.35,0,0,No,0,Established (37-60m),0,0.0030571191439407214,Low
6732-FZUGP,Female,No,No,No,47,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,One year,No,Credit card (automatic),94.9,4615.25,1,0,No,0,Established (37-60m),1,0.04551709835914057,Low
8329-GWVPJ,Female,No,Yes,Yes,50,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),69.75,3557.7,0,0,No,0,Established (37-60m),0,0.16132193046394594,Low
1352-VHKAJ,Male,No,Yes,Yes,27,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),71.6,1957.1,0,0,No,0,Mid (13-36m),0,0.13143229024597386,Low
2632-TACXW,Female,No,Yes,No,62,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),23.65,1416.75,0,0,No,0,Loyal (60m+),0,0.002707720680973423,Low
8146-QQKZH,Female,No,Yes,No,71,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),81.85,5924.4,4,0,No,0,Loyal (60m+),4,0.0005593026449939473,Low
1767-CJKBA,Male,No,No,No,66,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,25.1,1697.7,0,0,No,0,Loyal (60m+),0,0.0017122903394527725,Low
6445-TNRXS,Male,No,Yes,Yes,68,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),114.7,7849.85,0,0,No,0,Loyal (60m+),0,0.000835882248788787,Low
4581-LNWUM,Female,No,No,No,13,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,49.15,649.4,3,0,No,0,Mid (13-36m),3,0.5944128145779337,High
4869-EPIUS,Male,No,Yes,No,56,Yes,No,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Electronic check,80.9,4557.5,0,0,No,0,Established (37-60m),0,0.04683311684875491,Low
1915-OAKWD,Female,No,No,Yes,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),19.3,360.35,0,0,No,0,Mid (13-36m),0,0.10940762831547705,Low
7296-PIXQY,Female,No,Yes,Yes,14,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,70.2,1046.5,0,0,No,0,Mid (13-36m),0,0.782799330827387,Critical
3354-OADJP,Female,No,No,No,8,Yes,No,DSL,Yes,No,No,Yes,No,No,One year,No,Bank transfer (automatic),54.25,447.75,1,0,No,0,New (0-12m),1,0.280901370101536,Low
3524-WQDSG,Female,No,Yes,Yes,43,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),99.3,4209.95,0,0,No,0,Established (37-60m),0,0.12874703619530947,Low
0810-DHDBD,Female,No,No,No,52,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,No,One year,No,Credit card (automatic),74.0,3877.65,0,0,No,0,Established (37-60m),0,0.010590889227373862,Low
4026-SKKHW,Male,No,No,No,3,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,50.25,152.3,0,0,No,0,New (0-12m),0,0.5626307780554921,High
2829-HYVZP,Male,No,No,No,29,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,19.8,572.2,0,0,No,0,Mid (13-36m),0,0.05377021833377353,Low
3845-JHAMY,Female,No,Yes,Yes,16,No,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),35.5,552.7,0,0,No,0,Mid (13-36m),0,0.4556796730552194,High
7013-PSXHK,Female,No,No,No,40,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,80.75,3208.65,0,1,No,0,Established (37-60m),1,0.07201792342915048,Low
3486-NPGST,Female,No,No,No,36,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.55,620.75,0,0,No,0,Mid (13-36m),0,0.04197235904445254,Low
6100-FJZDG,Male,No,Yes,Yes,26,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),20.05,505.9,0,0,No,0,Mid (13-36m),0,0.05755152207620983,Low
4829-ZLJTK,Female,Yes,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Electronic check,112.4,8046.85,0,0,No,0,Loyal (60m+),0,0.001833512802789969,Low
1730-VFMWO,Female,No,Yes,No,34,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),50.2,1815.3,0,0,No,0,Mid (13-36m),0,0.16053968600574883,Low
7143-BQIBA,Male,No,No,No,10,Yes,No,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),62.25,612.95,0,0,No,0,New (0-12m),0,0.42929510559298195,High
3800-LYTRK,Female,No,No,No,14,Yes,No,DSL,Yes,No,No,Yes,No,No,One year,No,Mailed check,55.7,795.15,0,0,No,0,Mid (13-36m),0,0.1851388290016613,Low
9646-NMHXE,Male,No,Yes,No,47,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.65,973.1,0,0,No,0,Established (37-60m),0,0.005553348217984128,Low
7030-NJVDP,Male,No,Yes,No,24,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,89.25,2210.2,2,0,No,0,Mid (13-36m),2,0.5036061822589972,High
8883-GRDWQ,Male,Yes,No,No,20,Yes,No,DSL,Yes,No,No,Yes,No,No,One year,No,Mailed check,54.0,1055.9,0,0,No,0,Mid (13-36m),0,0.15198150068168007,Low
7771-ZONAT,Male,No,No,No,22,No,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),56.75,1304.85,0,0,No,0,Mid (13-36m),0,0.03606627533478038,Low
2111-DWYHN,Male,No,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,21.1,21.1,4,0,No,0,New (0-12m),4,0.4187663144905769,High
4194-WHFCB,Female,No,Yes,Yes,59,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),96.65,5580.8,0,0,No,0,Established (37-60m),0,0.03527416127555383,Low
4121-AGSIN,Female,No,Yes,Yes,58,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),24.5,1497.9,0,0,No,0,Established (37-60m),0,0.008913662434404234,Low
9845-PEEKO,Female,Yes,No,No,59,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Two year,Yes,Credit card (automatic),79.2,4590.35,5,0,No,0,Established (37-60m),5,0.011513950265891125,Low
0455-XFASS,Female,No,Yes,Yes,3,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.55,200.2,0,0,No,0,New (0-12m),0,0.8914051521521659,Critical
0301-KOBTQ,Male,No,No,No,32,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),20.05,614.45,0,0,No,0,Mid (13-36m),0,0.015233385496606432,Low
1751-NCDLI,Male,Yes,Yes,No,46,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,98.85,4564.9,0,0,No,0,Established (37-60m),0,0.17599861638023512,Low
4367-NUYAO,Male,No,Yes,Yes,0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,25.75,0.0,1,0,No,0,New (0-12m),1,0.05712170262993553,Low
9170-ARBTB,Female,No,Yes,Yes,52,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),19.6,1012.4,0,0,No,0,Established (37-60m),0,0.014861140322052263,Low
7241-AJHFS,Male,No,No,No,32,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),87.65,2766.4,0,0,No,0,Mid (13-36m),0,0.30262238664854846,Low
4546-FOKWR,Female,No,No,No,16,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),74.75,1129.35,0,0,No,0,Mid (13-36m),0,0.7084758485372996,Critical
9036-CSKBW,Female,No,No,No,51,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,No,Bank transfer (automatic),107.45,5680.9,0,1,No,0,Established (37-60m),1,0.0852726077445276,Low
5832-TRLPB,Male,No,No,No,29,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),75.35,2243.9,0,0,No,0,Mid (13-36m),0,0.05073850638797208,Low
8590-YFFQO,Male,No,Yes,No,70,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Credit card (automatic),64.95,4523.25,0,0,No,0,Loyal (60m+),0,0.000993226008404363,Low
8659-IOOPU,Female,No,Yes,Yes,71,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,Yes,Two year,No,Electronic check,100.45,7159.7,4,0,No,0,Loyal (60m+),4,0.0017129954257635329,Low
1338-CECEE,Male,No,Yes,Yes,41,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,One year,No,Bank transfer (automatic),68.5,2839.95,0,0,No,0,Established (37-60m),0,0.02590859467402279,Low
7439-DKZTW,Male,No,No,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,80.55,80.55,0,0,No,0,New (0-12m),0,0.9011437376300011,Critical
4646-QZXTF,Female,No,Yes,No,7,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),81.25,580.1,0,0,No,0,New (0-12m),0,0.4150987412736592,High
